"geneName","geneScore"
"SLC7A6OS",0.0035899
"SMYD3",0.0035893
"IQCA1",0.0035596
"ZNF675",0.0035534
"PCDH7",0.0035428
"RNF43",0.0035415
"OBFC1",0.0035377
"GAB4",0.0035332
"SHROOM3",0.0035233
"PRKD3",0.0035193
"UHRF1",0.0035102
"ABCA1",0.0034897
"SSU72P3",0.0034846
"EEA1",0.0034838
"TCF4",0.0034642
"HIST1H1C",0.0034444
"RPS5",0.0034432
"IRAK2",0.0034417
"VCL",0.0034377
"RNU1-61P",0.0034328
"VPS53",0.0034252
"UBA7",0.0034164
"MAST4",0.0033989
"SYCP1",0.0033793
"TPM1",0.0033615
"RP11-656G20.1",0.0033533
"RPS17P5",0.0033521
"PTBP3",0.0033453
"TSHZ3",0.0033401
"SLC9A4",0.0033352
"ALK",0.00332
"ITGA2",0.0033187
"TBC1D31",0.0033151
"MBD6",0.0033125
"KCNH7",0.0033124
"DIDO1",0.0033078
"STXBP2",0.0033043
"NUP98",0.0033015
"ZNF618",0.003296
"TLR8",0.0032944
"C6",0.0032924
"POLR2B",0.0032824
"CYP24A1",0.0032803
"KIAA1644",0.0032722
"CACNA1H",0.0032706
"RGS12",0.0032693
"PAMR1",0.0032632
"OPA1",0.0032543
"HLA-C",0.0032539
"ANKRD34C",0.0032458
"CTD-3018O17.3",0.0032444
"RARB",0.0032406
"GTF2IRD2",0.0032293
"CACHD1",0.0032261
"LIFR",0.003209
"LINC00842",0.0032083
"ALPK2",0.0032078
"COL6A5",0.0031925
"FAM47C",0.0031903
"INTU",0.0031887
"CAMSAP1",0.0031838
"PARP9",0.0031793
"CORO1C",0.0031774
"NUP210",0.0031719
"CEP164",0.0031697
"SZT2",0.0031663
"HS6ST2",0.0031635
"TRMT2A",0.0031406
"EEF2K",0.0031403
"NAV1",0.0031312
"DHRS2",0.0031157
"MICAL2",0.003114
"AMER1",0.0031085
"SLFN12L",0.0030997
"IL1RL2",0.0030892
"PPM1L",0.0030843
"FAM47A",0.0030794
"CPT1A",0.0030767
"FN1",0.0030752
"CLIP1",0.0030715
"GNAS",0.0030669
"RBFOX1",0.0030614
"ABCC12",0.0030566
"OR4A4P",0.0030377
"VNN1",0.0030371
"COL6A6",0.0030346
"ZBTB11",0.0030209
"CDH20",0.0030179
"ANPEP",0.0030083
"SLC38A10",0.0030083
"PDCD6IP",0.0030054
"XPO1",0.0030029
"WT1",0.0030016
"BRD8",0.0029898
"CASR",0.0029873
"GPLD1",0.0029866
"CSGALNACT1",0.0029815
"MCMBP",0.0029687
"HSPA8",0.0029646
"ZNF625",0.0029468
"AP4E1",0.0029367
"GCM2",0.0029244
"BNC1",0.002874
"UBA6",0.0028354
"COL22A1",0.0028339
"PIK3R4",0.0028163
"FANCA",0.0028153
"MMP14",0.0028055
"ATP8B3",0.0027391
"NLRP1",0.0027321
"PSMC6",0.0027284
"PIK3CB",0.0027139
"KIT",0.0027098
"RP11-321E2.13",0.002674
"MBD1",0.0026716
"BRWD3",0.0026613
"DMKN",0.0026587
"RP11-166B2.1",0.002655
"GPR143",0.0026381
"USP53",0.0026285
"FBXL19",0.0026224
"KPRP",0.0026186
"PSEN2",0.002618
"TMEM151B",0.0026147
"TBC1D4",0.0026131
"SCN5A",0.0025956
"RP11-323I15.2",0.002593
"HGS",0.0025907
"PRTG",0.0025903
"PRND",0.0025742
"PRRX1",0.0025615
"ZSWIM2",0.0025587
"FAM110A",0.002558
"ESYT1",0.0025509
"FREM3",0.0025452
"ANO2",0.0025331
"MORN1",0.0025326
"PCDHB18",0.0025202
"ZNF592",0.0025197
"DAK",0.0024973
"CCDC64B",0.0024939
"ALPK1",0.0024838
"PHACTR4",0.002433
"N4BP2",0.0024314
"TRAF3IP3",0.0024133
"IPO8",0.0024078
"MKI67",0.002388
"NIN",0.0023778
"SOGA2",0.002368
"AP3B1",0.0023597
"TENM2",0.0023563
"GSE1",0.0023339
"CACNA1C",0.0023163
"TECPR2",0.0023091
"TNS1",0.0023055
"LRRK2",0.0023044
"MTBP",0.0022772
"SQSTM1",0.0022754
"CDC42BPG",0.0022628
"SEC24C",0.0022619
"NUP155",0.0022586
"ADAMTSL1",0.0022573
"IL18RAP",0.00225
"CCDC14",0.0022445
"MIR548H4",0.0022426
"RPS6KB2",0.0022412
"KIAA0319",0.0022399
"MICAL3",0.0022385
"MCM3AP",0.0022311
"NARFL",0.0022261
"COL27A1",0.0022146
"ARHGAP20",0.0021978
"FAUP1",0.0021957
"NCOA3",0.0021926
"TRAK2",0.0021912
"PDE11A",0.0021865
"EEF2",0.0021698
"TRIM11",0.002157
"L3MBTL4",0.0021525
"C5orf60",0.0021467
"KIFC1",0.0021395
"F2",0.0021388
"DENND3",0.0021367
"PKD1",0.002131
"CATSPERD",0.0021277
"NEBL",0.002112
"ZCCHC12",0.0020911
"CACNA1D",0.0020889
"SLITRK6",0.0020661
"ALDOA",0.0020565
"SGSM1",0.0020528
"AGGF1",0.0020468
"TTC21B",0.0020414
"SRPR",0.0020351
"SLC9C1",0.0020344
"GRHL2",0.0020329
"NAPA",0.0020164
"AP4M1",0.0020112
"NPHP4",0.0020079
"TRGV8",0.0020048
"PLEKHH2",0.001987
"NFAT5",0.0019863
"DMPK",0.0019831
"TRAK1",0.0019674
"ZNF527",0.00194
"NLGN3",0.0019352
"NKAIN4",0.0019284
"LMF1",0.0019267
"HNF1A",0.0019085
"TFAP2A",0.0018883
"LSP1P3",0.001883
"TSC1",0.001883
"LRGUK",0.0018748
"BMP2",0.0018718
"EYA1",0.0018701
"CDC42BPB",0.0018504
"TTBK1",0.0018503
"CEP128",0.0018496
"GRIN2D",0.0018483
"LCT",0.0018464
"ADAMTS1",0.0018367
"SP3",0.0018359
"GP1BA",0.0018277
"RHOT1",0.001826
"CD247",0.0018203
"ARHGEF17",0.0018083
"NEFM",0.0018058
"FBXO18",0.0018026
"PRR14L",0.0017988
"AFAP1",0.001797
"ZCCHC5",0.0017949
"NNT",0.00179
"MEGF8",0.0017896
"CHRD",0.001788
"BTN2A3P",0.0017871
"CLSTN2",0.0017855
"POM121L12",0.0017788
"DHX57",0.0017585
"SNTG2",0.0017582
"AC116050.1",0.0017444
"PLEKHG5",0.0017402
"OR6A2",0.0017129
"CD1B",0.0017117
"CTNNBL1",0.0017114
"PRDM16",0.0017054
"SPRED1",0.0017023
"RXFP3",0.0016704
"LGR5",0.0016701
"KIF14",0.0016601
"ITSN1",0.0016356
"KDM6A",0.0016113
"CBX8",0.0016071
"TBL3",0.0016053
"KMT2A",0.0015815
"ZNF680",0.0015756
"EARS2",0.0015696
"HSD17B7P2",0.0015336
"PQLC2",0.0015233
"NOL6",0.0015208
"CADPS",0.0015086
"PLEKHH1",0.0015032
"FBXO30",0.0014945
"SEPHS2P1",0.0014912
"CNP",0.0014689
"LCMT2",0.0014675
"YME1L1",0.0014595
"RP11-22B23.1",0.0014545
"TYW1B",0.0014463
"PDGFRA",0.0014426
"KIAA0922",0.0014321
"CELSR2",0.0014305
"GMDS",0.0014291
"DPEP1",0.0014152
"TMEM247",0.0014094
"MROH6",0.0014051
"PCDHA6",0.0013979
"MUSK",0.0013879
"CEP192",0.0013815
"GRIA4",0.0013795
"ADAM29",0.0013771
"AC090574.1",0.001369
"FRYL",0.0013649
"TARBP1",0.0013566
"TUBBP5",0.001355
"TCF12",0.0013483
"CCDC61",0.0013239
"SNX16",0.0013217
"MAGEC3",0.0013149
"DNM3",0.0013054
"MED23",0.0012924
"IDI1",0.0012795
"NPY1R",0.001273
"PFKM",0.0012676
"HMGB3P6",0.0012629
"SLC13A4",0.0012596
"BAIAP2",0.0012536
"KRT38",0.0012502
"ATP1A1",0.0012442
"MAGEE2",0.0012338
"ZSCAN12",0.0012241
"SLC30A5",0.0012186
"DCAF12L1",0.0012131
"NBN",0.0012023
"PLXNB2",0.0011782
"HPS1",0.0011537
"VASN",0.0011191
"POLR3B",0.0011167
"TBC1D20",0.0011145
"MAPK8IP3",0.0010997
"TTC7B",0.0010782
"FAM186A",0.0010771
"TCF7L2",0.0010747
"C3",0.0010596
"TPRX1",0.0010347
"FAM66C",0.0010223
"PASK",0.0010219
"PHC3",0.0010188
"SIRPG",0.0010181
"GRIN2C",0.001002
"LINC00283",0.0010018
"LAMB3",0.00099301
"PRUNE2",0.00095714
"PKP4",0.00095143
"RTTN",0.00093428
"ACOXL",0.00092472
"TRPC5",0.0009182
"CIRH1A",0.00091378
"CDK11B",0.00086532
"C19orf45",0.00081974
"EGR3",0.000812
"RBM12",0.00078866
"UBR3",0.00077977
"MEIS2",0.00077531
"NUDCD3",0.00076974
"DLGAP2",0.00076527
"ADAMTS6",0.00074945
"FOXM1",0.00074004
"CCDC138",0.00072714
"PCDHA4",0.00071684
"KLHL7",0.00068719
"CSRNP1",0.00068329
"UGT2B15",0.00066421
"SIPA1L1",0.00066013
"CALD1",0.00064866
"ANKHD1",0.00063057
"DCLRE1C",0.00060592
"ZSCAN32",0.00058804
"RABIF",0.00058703
"KIF19",0.00056992
"POLQ",0.00054957
"CPSF4",0.00054821
"CHD5",0.00054107
"RP11-142A23.1",0.000522
"PANK4",0.00051885
"EXOC3",0.00049872
"ACSM5",0.00047135
"AGL",0.00046665
"GSPT1",0.00042338
"WDR72",0.00041831
"GPRIN2",0.00040713
"COL5A3",0.00039951
"INTS8",0.00039807
"DCAF17",0.00036423
"TRAPPC12",0.00036313
"C5",0.00033427
"TPCN1",0.00031704
"AVPI1",0.00023095
"RFX6",0.00023036
"PTGFRN",0.00019642
"GLTSCR1L",0.00019317
