"geneName","geneScore"
"FAM135B",0.00013126
"TRPC5",0.00013116
"UNC80",0.00013103
"SLITRK6",0.00013084
"MPDZ",0.00013033
"OR51E2",0.00012984
"VASN",0.00012969
"DNTT",0.00012938
"ATP11A",0.00012929
"PPP1R3A",0.00012904
"PRKAA2",0.00012881
"CACNA1B",0.00012681
"PPM1E",0.00012661
"TTC18",0.00012595
"ZSWIM8",0.00012512
"ACSS3",0.00012511
"ATP2B1",0.00012488
"EXOC6",0.00012382
"KIAA0922",0.00012199
"FGFR4",0.0001218
"NUMA1",0.0001218
"SEC31B",0.0001211
"ANKHD1",0.00011914
"ZNF730",0.0001191
"REV3L",0.00011684
"CFHR4",0.00011631
"LATS1",0.00011629
"C17orf97",0.00011517
"OTOP2",0.000115
"ZKSCAN7",0.00011476
"UBA1",0.00011397
"RP11-166B2.1",0.0001138
"ZNF705E",0.0001133
"SMC6",0.00011321
"HERC5",0.00011259
"CAMSAP3",0.00011198
"C4orf21",0.0001111
"GPR98",0.00011048
"SIRPG",0.00010553
"XRN2",0.000104
"NCKAP5",0.00010253
"LEPREL1",0.00010238
